Brand;Line;Name;Type;Color;Swabbed;Used;Comment;Private Comment;Archived;Usage
Sailor;Jentle;Waka-Uguisu;bottle;#6c8a2e;true;false;"";;false;0
Sailor;Manyo;Haha;bottle;#a2d3d1;true;false;"";;false;0
Sailor;Manyo;Nadeshiko;bottle;#6c86cb;false;false;"";"";false;0
Sailor;Manyo;Nekoyanagi;bottle;#b482e7;true;false;"";"";false;0
Sailor;Manyo;Sakura;bottle;#f19191;false;false;"";"";false;0
Sailor;Shikiori;Yama-Dori;bottle;#297d73;false;false;"";"";false;0
Sailor;Shikori;Rikyu-Cha;bottle;#4a623e;true;false;"";;false;0
Sankodo;Nagoya;Meiki Blue Gray;bottle;#306b6b;true;false;"";;false;0
Scheaffer;Skrip;Washable Black;bottle;#161414;true;false;"";;false;0
Sheaffer;Skrip;Peacock Blue;sample;#1be6f2;true;false;"";"";false;0
Taccia;"";Aoguro Blue-Black;bottle;#120c2d;true;false;"";;false;0
Taccia;"";Uguisu Olive Green;bottle;#79932b;false;false;"";"";false;0
Taccia;Hokusai;Sabimidori;bottle;#19787f;true;false;"";;false;0
Teavana;"";Uji Gyokuro;bottle;"";true;false;"";;false;0
Tokyo Station Pens;"";Doumyouji;bottle;#dcc780;true;false;"";"";false;0
Tokyo Station Pens;"";Kibou;bottle;"";false;false;"";"";false;0
Tokyo Station Pens;"";Kizuna;bottle;"";false;false;"";"";false;0
Tokyo Station Pens;"";Setsuna;bottle;"";false;false;"";"";false;0
Tokyo Station Pens;"";Shuuzen;bottle;"";false;false;"";"";false;0
Tono & Lims;"";antares;bottle;#eb21b3;true;false;"";"";false;0
Tono & Lims;"";Blue Raspberry Tapioca;bottle;#53c7e9;true;false;"";"";false;0
Tono & Lims;"";NOAH87;bottle;#317ee8;false;false;"";"";false;0
Tono & Lims;"";Phosphophyllite;bottle;#589f8b;true;false;"";;false;0
Tono & Lims;"";regulus;bottle;#37b8ad;true;false;"";;false;0
Troublemaker;"";Abalone;bottle;#6162a3;true;false;"";;false;0
Troublemaker;"";Doña Victorina;bottle;#6543a3;true;false;"";;false;0
Troublemaker;"";Foxglove;bottle;#570aaf;true;false;"";;false;0
Troublemaker;"";Hanging Rice;bottle;#496d13;false;false;"";"";false;0
Troublemaker;"";Kelp Tea;bottle;#918668;true;false;"";;false;0
Troublemaker;"";Milky Ocean;bottle;#79b3ed;true;false;"";;false;0
Troublemaker;"";Petrichor;bottle;#8e8c9d;true;false;"";;false;0
Troublemaker;"";Sea Glass;bottle;#669258;true;false;"";;false;0
TWSBI;"";Blue-Black;bottle;#2f3663;true;false;"";;false;0
TWSBI;"";Emerald Green;bottle;#000000;true;false;"";;false;0
TWSBI;"";Orange;bottle;#7d4503;true;false;"";;false;0
TWSBI;"";Pink;bottle;#ffa69d;true;false;"";;false;0
TWSBI;"";Prairie Green;bottle;#77ce0f;true;false;"";;false;0
TWSBI;"";Royal Purple;bottle;#000000;true;false;"";;false;0
TWSBI;"";Sky Blue;bottle;#0a98f1;true;false;"";;false;0
Vinta;"";Andrada Teal;bottle;#126e4c;true;false;"";;false;0
Vinta;"";Cosmic Blue Kosmos 1955;bottle;#083dd0;true;false;"";;false;0
Vinta;"";Maskara Violet;bottle;#876ead;true;true;"";;false;0
Vinta Inks;"";Mermaid Green Sirena 1952;sample;#a3ccb7;true;false;"";"";false;0
Waterman;"";Serenity Blue;bottle;#344bd5;false;false;"";"";false;0
